filename,extension,size_mb,is_scanned,strategy,pii_fields
07d15b3b-df4f-4248-b630-fa2cd0e1be9f3. LRE210 Anexo IRVE_sin fir.pdf,.pdf,0.5225229263305664,False,PyMuPDF,0
eca79c66-673b-4cd6-9850-069aa73518a43. AU085-6 Solicitud fd.pdf,.pdf,0.35351085662841797,False,PyMuPDF,0
750e359a-1cb7-4d58-a5c3-548c4a3cb31e8.2. Solicitud Subvención.pdf,.pdf,6.533677101135254,True,PyMuPDF + OCR,0
88817b8c-3332-4923-8040-494ac5d8f97c3.1. CIE.pdf,.pdf,0.44779205322265625,False,PyMuPDF,0
81de589f-5494-47fc-9e00-9d14f227b8fe1. Solicitud_coope_fase 2.pdf,.pdf,1.575119972229004,False,PyMuPDF,0
d5cd299f-692d-40ae-bed4-7e5087f0bee62. MTD.pdf,.pdf,5.198022842407227,False,PyMuPDF,0
a0279262-5225-4633-af1b-0c94fc1632525. Solicitud IRVE_fdo.pdf,.pdf,0.2775430679321289,False,PyMuPDF,0
cdd43f95-7b8a-4a44-9038-b1aad90170c4J01. Informe justificativo-199.pdf,.pdf,0.19042301177978516,False,PyMuPDF,0
00accdb8-b473-4a1c-8205-e3d369beee564. IMS311 CIE.pdf,.pdf,0.7823114395141602,False,PyMuPDF,0
a678d1a4-04b8-462f-8bf8-8f2cdfe15c6b3. LRE307 Solicitud inscripción.pdf,.pdf,0.9917488098144531,False,PyMuPDF,0
f89b4c8f-3383-41c6-a294-82fc4a42c9c74. IMS2001 CIE.pdf,.pdf,0.34757328033447266,False,PyMuPDF,0
abca99a0-391a-49f4-a724-113ed2cef71b6. AER001 MOD. IT-315_sinfirma.pdf,.pdf,0.4603004455566406,False,PyMuPDF,0
210f4679-aca9-486c-bb05-ed40fa4feda1justificante_registro_solicitud (12).pdf,.pdf,0.35428333282470703,False,PyMuPDF,0
c3b64cef-80b4-4516-8e13-81cf7a262c1dANEXO V CORREGIDO.docx,.docx,0.30115795135498047,False,python-docx,0
e8f9a19a-5362-4ebb-b137-df91fa5c05ecIMS303_CEE_V1.pdf,.pdf,0.22608184814453125,False,PyMuPDF,0
85afa0d0-ca79-4ff0-b7ac-26ab84002537J01_LPR0900-3.pdf,.pdf,0.1849679946899414,False,PyMuPDF,0
6bb12c53-0f7e-4b92-929f-b7972792210a1. J01 Informe justificativo_LPR01.docx,.docx,0.12269306182861328,False,python-docx,0
6596f844-6283-4f0e-98e3-685ce66477171. Solicitud_coope_fase 2.pdf,.pdf,1.5751371383666992,False,PyMuPDF,0
c94b8897-2b72-4314-9a62-eee93fe542b8AU057 CM T 59 5 0C_V1.pdf,.pdf,0.3217353820800781,False,PyMuPDF,0
9b0f2c3e-d1d7-4371-a4ea-49ccc086b78bLRE039 just_registro_13-12-24.pdf,.pdf,1.0257787704467773,False,PyMuPDF,0
fce84533-0ea9-41f3-a9e7-9495e1f7b3f3J01. Informe justificativo-246.pdf,.pdf,0.19042396545410156,False,PyMuPDF,0
5dea5f95-2071-414e-b6a2-9e30260c31bf1. Solicitud_coope_fase 2.pdf,.pdf,1.5740060806274414,False,PyMuPDF,0
b7322129-ea27-4c02-9cc6-bbde35b0ce98B4A_CEE_V2_fd.pdf,.pdf,0.3093147277832031,False,PyMuPDF,0
5a225e6d-ad55-4c01-b6ac-412c43771a641_compressed.pdf.pdf,.pdf,2.963541030883789,False,PyMuPDF,0
96bbbe7b-97d1-4df9-9e70-7d893ccc97313. C313 Solicitud inscripción.pdf,.pdf,0.9986486434936523,False,PyMuPDF,0
eba743e8-f58f-4f1a-8c1c-732fe695698fLRE078 just_registro_10-12-24.pdf,.pdf,1.0203771591186523,False,PyMuPDF,0
971f31f2-e4f9-4fc8-8c97-572f15da3bcfH3A_CEE_V2.pdf,.pdf,0.2554750442504883,False,PyMuPDF,0
aa041b17-5949-400c-a88c-f2422d858d2eSolicitud en formato PDF (con Huella Digital) (15).pdf,.pdf,1.117213249206543,False,PyMuPDF,0
20cbf245-3d1b-4b34-968a-16d6181b9514J01. Informe justificativo-154.pdf,.pdf,0.19039058685302734,False,PyMuPDF,0
9933b820-772c-402e-9fa5-8b791af370b84. DR Tecnico este.pdf,.pdf,0.09083938598632812,False,PyMuPDF,0
632afc55-e807-4ee6-af54-9bc537d670dfDelta B3 3B_CEE_V2.pdf,.pdf,0.2209033966064453,False,PyMuPDF,0
78cee000-b1d0-4e0a-9fd4-fdc17d3be75cJ01. Informe justificativo-212.pdf,.pdf,0.19039344787597656,False,PyMuPDF,0
26608fff-7359-4514-8383-e04da2aa9a3bJ01. Informe justificativo-169.pdf,.pdf,0.19039535522460938,False,PyMuPDF,0
719e974e-adc4-4288-b542-dc3c3086daa3ANEXO V RELLENO C272.pdf,.pdf,0.27066802978515625,False,PyMuPDF,0
b1d2df87-4b6a-4c1f-8f3a-ce25c3365fb82. MTD Hector.pdf,.pdf,0.3726358413696289,False,PyMuPDF,0
8940b964-5b55-4e86-8ff8-e6a6daa82364ANEXO V IMS2041 fd.pdf,.pdf,0.3347349166870117,False,PyMuPDF,0
26f9b44d-4fda-46ec-9928-a7eb83fd72403. S4-2 Solicitud.pdf,.pdf,1.0083093643188477,False,PyMuPDF,0
125ede66-9874-4176-ab0f-de3556903e852. Declaración responsable.pdf,.pdf,0.3662443161010742,False,PyMuPDF,0
8ef547c3-b611-4bc8-a489-f8c6a90a803c23-01-23 justificante_registro_solicitud.pdf,.pdf,1.0243005752563477,False,PyMuPDF,0
af7ec3a9-7d26-4b32-b991-2c732fd1ece6ANEXO V RELLENO IMS337.pdf,.pdf,0.27240467071533203,False,PyMuPDF,0
1034b847-bf22-475a-b878-bc6072a42d346.5 CIE.pdf,.pdf,0.3045644760131836,False,PyMuPDF,0
b94904c9-25d6-40dc-ad2d-5175d1dd72daALRE009 just_registro_11-12-24.pdf,.pdf,3.4817028045654297,False,PyMuPDF,0
ba02afa4-f070-4669-8c80-3f461566f4e88.2. Solicitud Subvención.pdf,.pdf,4.366230010986328,False,PyMuPDF,0
4c6e844c-c19b-461c-9dd1-f0735791b5bfJ1A_CEE_V2_fd.pdf,.pdf,0.30930328369140625,False,PyMuPDF,0
ca82f29e-d23e-48ca-8023-e24253f4f7da7.2. Tramitación con Industria_CIE.pdf,.pdf,0.7856845855712891,False,PyMuPDF,0
2bd404cc-5076-4528-8acc-3bbd6de62d5823-01-20 justificante_registro_solicitud.pdf,.pdf,1.0237255096435547,False,PyMuPDF,0
52f3e7cc-1d5a-4002-9ad3-38f35dcd2e737.2. Tramitación con Industria_CIE.pdf,.pdf,0.26145458221435547,False,PyMuPDF,0
40ad0320-6ff1-49da-b731-8c651209ca5aB2A_CEE_V1.pdf,.pdf,0.2551860809326172,False,PyMuPDF,0
9ab7d149-d6aa-41d7-b38f-ebb6e57cd4136.8 CIE.pdf,.pdf,0.3060312271118164,False,PyMuPDF,0
f08d6f2b-c010-44c9-9b0a-a2457d89fbdc1. Solicitud_coope_fase 2.pdf,.pdf,1.5748157501220703,False,PyMuPDF,0
9171b774-a137-4b17-8579-5322dfd4f884salarios con firmas.docx,.docx,0.21468162536621094,False,python-docx,0
40301232-a89e-4e8d-9542-c6c84d5fe1fe4. CIE_last.pdf,.pdf,0.21205902099609375,False,PyMuPDF,0
805475ea-7973-4556-8c96-44f24cf769faA3A_CEE_V2_FD.pdf,.pdf,0.30933666229248047,False,PyMuPDF,0
9742eb13-f5db-4fd7-975c-0804819dc1871. Solicitud_coope_fase 2.pdf,.pdf,1.574880599975586,False,PyMuPDF,0
392363af-0e1f-4ef8-860e-796ff77f602aJ01. Informe justificativo-249.pdf,.pdf,0.19038867950439453,False,PyMuPDF,0
278910a9-8a03-4472-ab20-a29f39edb8281. LRE071 Solicitud_coope_fase 2.pdf,.pdf,1.7308588027954102,False,PyMuPDF,0
2ab5c971-24c5-4da3-9721-d1489e564aaf3. LRE235 Anexo IRVE_sin fir.pdf,.pdf,0.5223903656005859,False,PyMuPDF,0
d38d0629-b292-4e56-a65d-c0fffa2e2b7e4. AU026 CIE.pdf,.pdf,0.7876749038696289,False,PyMuPDF,0
76611e23-0824-4105-a030-4cbb1f9aec7b5. LRE013 Solicitud IRVE.pdf,.pdf,0.9993925094604492,False,PyMuPDF,0
1b747e1e-d493-44f6-bf4f-8b8c268b967b1. LRE077 Solicitud_coope_fase 2.pdf,.pdf,1.7273530960083008,False,PyMuPDF,0
a7329b9d-6b00-49e9-91e0-644922efe655J01. Informe justificativo-185.pdf,.pdf,0.19040679931640625,False,PyMuPDF,0
41350030-70d8-4509-8d86-e94997a824c5J01. Informe justificativo-228.pdf,.pdf,0.19040679931640625,False,PyMuPDF,0
4498d3c7-2181-4356-afbb-c0b81d88ea24AU044 MC PS 17 2B_V2.pdf,.pdf,0.2861452102661133,False,PyMuPDF,0
56dfed88-d795-4fc4-8a71-2bfa21925d313. LRE012 Anexo.docx,.docx,0.35636234283447266,False,python-docx,0
b2845e44-1812-41c2-b13e-f8fa626e4c0fLIBRO SUBC.pdf,.pdf,0.024271011352539062,False,PyMuPDF,0
14ec8097-b9e8-46a6-93d8-7f447b67a339IMS353 CEE_V1.pdf,.pdf,0.22272109985351562,False,PyMuPDF,0
8cbe621b-830a-4670-bedc-2038694c3e602. IMS2009 Comunicación FIRMAR TITULAR.pdf,.pdf,0.8017511367797852,False,PyMuPDF,0
0b110638-c88f-48bd-990d-7fdb4d935d48C338 CEE 2 FD.pdf,.pdf,0.29665660858154297,False,PyMuPDF,0
dc185b29-c5c2-423b-9e8a-907982b603b71. Solicitud_coope_fase 2.pdf,.pdf,1.5740060806274414,False,PyMuPDF,0
7c0990ee-fece-4244-a4bb-3990b37e2c1eANEXO V RELLENO IMS315 fd.pdf,.pdf,0.33264636993408203,False,PyMuPDF,0
471a4bf5-1c1e-4580-a328-c4f438eac79aLPR0105_praast_modelo_informe_justificativo_R (3).pdf,.pdf,2.566086769104004,False,PyMuPDF,0
0e23d89f-0e60-49a0-a200-701211255d0aLRE013 just_registro_26-11-24.pdf,.pdf,1.019831657409668,False,PyMuPDF,0
3d016408-8303-4d14-b02d-c1e611a2f67e1. LRE080 CIE IRVE.pdf,.pdf,0.7848548889160156,False,PyMuPDF,0
ae548ce5-4280-453b-8191-6c9552877c4d1. Solicitud_coope_fase 2.pdf,.pdf,1.5740289688110352,False,PyMuPDF,0
b28afc1e-7a31-4237-b57c-133b8d1ac80aDelta B16 3B_CEE_V2.pdf,.pdf,0.2272806167602539,False,PyMuPDF,0
b1b1ab69-a1f3-421c-812c-b2f5cab2fdfe3. LRE073 Anexo IRVE.pdf,.pdf,1.2266426086425781,False,PyMuPDF,0
3a8a9d2b-d447-4f7e-b41b-cad5ed4d3ad4J1 individuales completo.docx,.docx,1.9231481552124023,False,python-docx,0
b2340345-59e6-4e60-8f10-f725bbf58ecf6.7 CIE.pdf,.pdf,0.30613231658935547,False,PyMuPDF,0
3a0a0b9e-144f-4a1a-9fcf-2da380bc38a9Delta B9 2B_CEE_V1_fd.pdf,.pdf,0.2838726043701172,False,PyMuPDF,0
ed2ccfca-93ff-4969-b935-a54c3f8f37221. Solicitud_coope_fase 2.pdf,.pdf,1.5745868682861328,False,PyMuPDF,0
49143b0c-490e-40b4-9f8e-81d3bae08110IMS330 Just registro_15-07-2024.pdf,.pdf,1.0226306915283203,False,PyMuPDF,0
b79d04ba-c8d0-48bb-a188-f088c21e20a0AER009 CEE 1 fd.pdf,.pdf,0.33110713958740234,False,PyMuPDF,0
e99eee2e-1550-449a-98b7-fdfe4207349f4. DR Tec fd.pdf,.pdf,1.1567859649658203,False,PyMuPDF,0
a5e3c8f4-a96e-44f3-a88a-9dbbb5f1f5efDelta B1 3A_CEE_V1_fd.pdf,.pdf,0.2858247756958008,False,PyMuPDF,0
2052eebd-95b6-4cfb-871d-9f823de0d658justificante_registro_solicitud (12).pdf,.pdf,3.5013437271118164,False,PyMuPDF,0
bedb439c-b61f-403c-b10c-b2a5205c705d1. Solicitud_coope_fase 2.pdf,.pdf,1.5754480361938477,False,PyMuPDF,0
86072faa-8a38-4ef9-b94b-71cddcb731daIMS301_CEE 2º.pdf,.pdf,0.23485088348388672,False,PyMuPDF,0
fb2b0432-d1c6-4336-8758-a1b8fe360dc14. IMS2051 CIE.pdf,.pdf,0.7095060348510742,False,PyMuPDF,0
ecb5e948-5acb-4344-aba1-8d7b4ea79abf1. Solicitud_coope_fase 2.pdf,.pdf,1.5748491287231445,False,PyMuPDF,0
7aaabccc-2bf4-41be-94c7-37f562967def1. Solicitud_coope_fase 2.pdf,.pdf,1.4857349395751953,False,PyMuPDF,0
e1021f6f-3587-4428-b290-4c8bb26e4769Delta B20 3B_CEE_V1.pdf,.pdf,0.22728824615478516,False,PyMuPDF,0
78af7e67-7a91-4c66-aa47-ea7eb60071221. Solicitud_coope_fase 2.pdf,.pdf,1.5746088027954102,False,PyMuPDF,0
87674e9b-33e6-4fb3-b3b6-1d05a54a3a9aDelta B9 3B_CEE_V2.pdf,.pdf,0.2241191864013672,False,PyMuPDF,0
ac7a34c3-d79e-480c-bb92-677e03fc776f1. Solicitud_coope_fase 2.pdf,.pdf,1.573979377746582,False,PyMuPDF,0
2bb2249c-bba2-44f0-8fa5-1374739d1e51IMS122 just_registro_12-12-24.pdf,.pdf,1.0278558731079102,False,PyMuPDF,0
cac23b3b-bfd5-49c5-928d-23f00afe9c673. LRE055 Anexo IRVE.docx,.docx,0.3221473693847656,False,python-docx,0
013e73f5-682f-474f-8dd6-fac7a17e270b3. Anexo IRVE.docx,.docx,0.3217144012451172,False,python-docx,0
4e585c63-3860-43cd-8fef-21cadabeca344. DR Tecnico Hector.docx,.docx,0.02685260772705078,False,python-docx,0
3880cf52-97f2-44b3-ad31-4a67e00e4133CIE modificado.pdf,.pdf,0.3027381896972656,False,PyMuPDF,0
5ff9d1bb-1797-4ca2-9e17-4de4566cdb903. Anexo IRVE.docx,.docx,0.3652782440185547,False,python-docx,0
3aca0f0f-d567-4ff5-8c1c-873120daff931. LRE080 CIE IRVE.pdf,.pdf,0.7848548889160156,False,PyMuPDF,0
07c14a2d-ac5b-4c01-a017-fed0938f4ecbC329_2doCEE_V1.pdf,.pdf,0.22292613983154297,False,PyMuPDF,0
16753745-6e74-4e47-acbb-b07f8f317ce75.1.  CIE.pdf,.pdf,0.2616586685180664,False,PyMuPDF,0
e1f15d0b-e1a4-42f5-8cfe-7b48d33a0444LRE395 Just registro_15-02-2024.pdf,.pdf,1.0193452835083008,False,PyMuPDF,0
2538f04b-4bbd-49dc-ab2e-09453ffac2643. LRE078 Anexo IRVE.pdf,.pdf,1.2264909744262695,False,PyMuPDF,0
999b8645-fd81-4f3a-9f25-f1f61504bac7AU057 CM T 59 2 1A_V1.pdf,.pdf,0.32145118713378906,False,PyMuPDF,0
78935f45-f5ef-4835-a9c8-6afeb05176edC5B_CEE_V1_fd.pdf,.pdf,0.3090810775756836,False,PyMuPDF,0
1f318df6-7d17-46f4-bba7-b63fe56b8cd4J04 CIE.pdf,.pdf,0.7880344390869141,False,PyMuPDF,0
1dce0b69-15f1-404c-accf-1b57f81dc36622-12-23 justificante_registro_solicitud (16).pdf,.pdf,1.028538703918457,False,PyMuPDF,0
b2d8e0d0-1218-496b-9cde-3c72d9bb77a4AU044 MC PN  3 2D_V1.pdf fd.pdf,.pdf,0.3337106704711914,False,PyMuPDF,0
b989e067-79c6-4ee8-8bc3-2e9259aa92344. LRE344 CIE.pdf,.pdf,0.785374641418457,False,PyMuPDF,0
3e8d84d4-165e-4bd6-b493-c5175a747ba8J01_LPR1000-3-fd.pdf,.pdf,0.26384925842285156,False,PyMuPDF,0
a945db0f-89fd-4e6c-b08b-90dc528c000f7. DR.docx,.docx,0.016284942626953125,False,python-docx,0
7242f950-7371-472c-b3ce-073be84a8e4e4. S4-1 CIE.pdf,.pdf,0.7841033935546875,False,PyMuPDF,0
d2284a23-6a01-461f-b261-1a321680a04bjustificante_registro_solicitud (11).pdf,.pdf,0.35128021240234375,False,PyMuPDF,0
7df4fb89-bb7f-410a-8126-a10d26a5614c4. DR Tecnico Hector.docx,.docx,0.027047157287597656,False,python-docx,0
257327e2-ee24-43e1-90f9-e4215be7edbfIMS315_CEE_V2.pdf,.pdf,0.2191295623779297,False,PyMuPDF,0
300f448c-2cfe-4f77-840c-257b319d9bb01. Tablas R Catastral fd.pdf,.pdf,0.5260744094848633,False,PyMuPDF,0
08fb80a8-d66e-4581-a5f2-b8f1134a6af82. IMS305 DR.pdf,.pdf,0.21734905242919922,False,PyMuPDF,0
c97970f8-7c60-484a-8628-239d1621a8e01. Solicitud_coope_fase 2.pdf,.pdf,1.5395660400390625,False,PyMuPDF,0
186e23f6-9a0a-4a9e-ba1b-c286a53bbe7a0.2 Encargo de obra VISADO.pdf,.pdf,0.36009883880615234,False,PyMuPDF,0
309b9db9-d319-420c-ba38-790709df79252. C220 Declaracion responsable.pdf,.pdf,0.24231338500976562,False,PyMuPDF,0
15f31a14-4ac2-4810-97be-01d1b1e0c1b41. Solicitud_coope_fase 2.pdf,.pdf,1.5740270614624023,False,PyMuPDF,0
abdbf750-7274-482d-a2f9-87747be6eeecAU044 MC PS 17 3B_V2.pdf,.pdf,0.33397674560546875,False,PyMuPDF,0
dd97e711-6026-4c1f-a687-0fdf547e99af4. IMS305 CIE.pdf,.pdf,0.7864875793457031,False,PyMuPDF,0
55ceced2-fdf1-401f-a2b3-dcc8dd622019C2A_CEE_V1.pdf,.pdf,0.25515270233154297,False,PyMuPDF,0
a7989d7c-2e98-4114-9b81-e880c9c4433e4. CIE AU085-8.pdf,.pdf,0.25921058654785156,False,PyMuPDF,0
6eeaa3b8-4953-49ce-a360-e5ba46b28f373. LRE210 Anexo IRVE.docx,.docx,0.3298463821411133,False,python-docx,0
c8401408-1736-463a-9416-e3601aaff13a3. Solicitud_COOPE.FD.pdf,.pdf,0.27468204498291016,False,PyMuPDF,0
781eb2fe-0fbf-4ede-b3bb-963c7237df6e3. LRE378_Anexo IRVE.pdf,.pdf,0.5938386917114258,False,PyMuPDF,0
53611e90-a648-4e1c-b5d0-445450d13d6eIMS315_2doCEE_V1 30_12_fd.pdf,.pdf,0.28051280975341797,False,PyMuPDF,0
a5178893-ed30-417e-b5e8-919637a986e66. MTD FD.pdf,.pdf,3.1096086502075195,False,PyMuPDF,0
52b160fb-cb2c-47d1-a6fb-60dc8a5d815d1. Solicitud_coope_fase 2.pdf,.pdf,1.5755090713500977,False,PyMuPDF,0
daaca742-1de5-44a8-8235-7b977de0284e2. ALRE007 MOD. IT-318.pdf,.pdf,0.5662746429443359,False,PyMuPDF,0
a9647870-e6e1-4fab-aae8-a2f6fd42f584ACTUALIZADO08052025.pdf,.pdf,0.2763223648071289,False,PyMuPDF,0
8d4a68ff-5b5f-4d6d-b784-d75b24a34dfa2. MTD Hector.pdf,.pdf,0.4094562530517578,False,PyMuPDF,0
afe368d9-a850-412d-9495-7c3a1570989fC313 justificante_registro_solicitud_22-06-2023.pdf,.pdf,1.0181236267089844,False,PyMuPDF,0
d7e9fcb0-2b4c-488a-802b-086f3b8929713. LRE003 Anexo IRVE.pdf,.pdf,0.5416116714477539,False,PyMuPDF,0
9bd1556c-1943-41a2-a885-6b416fa14188C220 justificante_registro_solicitud 18-05-2023.pdf,.pdf,1.0075225830078125,False,PyMuPDF,0
f2b5fab0-f85d-407c-b13d-b09c55f11541C306_CE_fd.pdf,.pdf,0.43015193939208984,False,PyMuPDF,0
64041711-a69b-4e40-83fc-7c42c27bfe5c5. LRE386 Solicitud IRVE.pdf,.pdf,1.0017871856689453,False,PyMuPDF,0
94d7ab3e-8332-4ae6-9812-1bce804fde181. C353 CIE fd.pdf,.pdf,0.21371173858642578,False,PyMuPDF,0
eb9497ec-3bee-43c2-84f2-72adb9c6d5163. Anexo IRVE_fdo.pdf,.pdf,0.590606689453125,False,PyMuPDF,0
5f97d4bd-54d7-4b53-9983-3f7fa8a1be2e5. LRE378_Solicitud IRVE.pdf,.pdf,0.27173423767089844,False,PyMuPDF,0
3f03822e-8df1-48cd-915c-f2da14d468053. LRE235 Anexo IRVE_fdo.pdf,.pdf,0.596949577331543,False,PyMuPDF,0
c5617d93-b92f-424c-836e-f6c69d9c2d44Salarios con fecha automatica.docx,.docx,0.028615951538085938,False,python-docx,0
2e8b8b6d-03b5-4da8-835f-2e8f1a97bcc14. LRE411 CIE ECOOO FDO.pdf,.pdf,0.2906484603881836,False,PyMuPDF,0
9581f160-8e84-4561-8423-2f79c76fca51Memoria Tecnica_ VE_SMA LRE037 fdo2.pdf,.pdf,1.0674171447753906,False,PyMuPDF,0
d72a676e-bce4-4c94-875d-227df72fce721. LRE378 _CIE IRVE.pdf,.pdf,0.26192760467529297,False,PyMuPDF,0
12698b2f-2179-44ed-8305-25befb5fa3bb1. CIE IRVE.pdf,.pdf,0.21576404571533203,False,PyMuPDF,0
fea3f515-efa7-4149-bd83-375a461db59e2. MTD FD.pdf,.pdf,3.1096086502075195,False,PyMuPDF,0
799ba738-592b-4c3e-a70e-eba61968900c5. Solicitud IRVE_fdo.pdf,.pdf,0.2732353210449219,False,PyMuPDF,0
6d6ce28b-5ba7-4b09-8ab8-3bf1812d1f565. LRE077 Solicitud IRVE.pdf,.pdf,1.0000982284545898,False,PyMuPDF,0
231e0539-0ca5-483f-b424-c3bb2f17d0076. AER003 MOD. IT-315_sinfirma.pdf,.pdf,0.5909442901611328,False,PyMuPDF,0
2c0cdd1b-f4d1-4d9a-b369-80bb54a33e815.1.  CIE.pdf,.pdf,0.7851123809814453,False,PyMuPDF,0
1d37fe06-437c-4a11-bf21-931af828db9eJ01P2-1.pdf,.pdf,0.1849212646484375,False,PyMuPDF,0
ed3b6796-59e5-4d99-8c95-32933eefe4185.1.  CIE.pdf,.pdf,0.7848548889160156,False,PyMuPDF,0
ff6b2482-940b-40dc-96f9-a8eb0b0cde711. LRE073 CIE IRVE.pdf,.pdf,0.7846136093139648,False,PyMuPDF,0
96f00e94-c309-4129-97f4-8f2e8a10b7d64. CIE.pdf,.pdf,0.7858657836914062,False,PyMuPDF,0
fbeb3192-13fb-4e5b-8961-164660b0dd08CEE 1 - AU057 CM T 59 0 7.pdf,.pdf,0.2511625289916992,False,PyMuPDF,0
42d27643-0402-4bc6-b014-7bf30bee56403. LRE041 Anexo IRVE.pdf,.pdf,1.221048355102539,False,PyMuPDF,0
58d1ba2c-5542-4d69-9bc4-4b0cde2bd739AU057 CM T 59 4 1A_V2_Fd.pdf,.pdf,0.3624229431152344,False,PyMuPDF,0
675f6693-cb26-44ae-bf70-90dd08b0443c5. LRE010 Solicitud.pdf,.pdf,0.2782135009765625,False,PyMuPDF,0
7fa21e24-6c37-49d8-a811-a69b974ffe9e20220921 Solicitud registro.pdf,.pdf,0.26084327697753906,False,PyMuPDF,0
bb3147b2-0b23-41d6-90df-7e635e460d391. Solicitud_coope_fase 2.pdf,.pdf,1.5748538970947266,False,PyMuPDF,0
c9cff54b-b903-4955-8731-ae711b7ee446K4A_CEE_V2_fd.pdf,.pdf,0.30939579010009766,False,PyMuPDF,0
454e342e-9e3b-48b6-8a27-99f4b666b186LRE055 just_registro_25-11-24.pdf,.pdf,1.022496223449707,False,PyMuPDF,0
88230626-151c-4844-9874-876aa6c6393f4. C383 CIE ECOOO FDO.pdf,.pdf,0.2973365783691406,False,PyMuPDF,0
4f06ca64-5828-4962-b452-cb10532fb5538. ALRE005 DR_reforma.pdf,.pdf,0.38964271545410156,False,PyMuPDF,0
8d14f1dd-1920-4a01-a752-16b9f9f75bb410. CFO.docx,.docx,0.0257415771484375,False,python-docx,0
a144b7d3-876f-4167-9d68-a7a9cc85b333AU057 CM T 59 6 1E_V1.pdf,.pdf,0.3206052780151367,False,PyMuPDF,0
e58b426f-a52a-4ebb-b4be-81e32ab1aa594. LRE407 CIE.pdf,.pdf,0.7911348342895508,False,PyMuPDF,0
d757fd8b-f2b5-4e33-a08b-42d38cce87a80. Nota aclarotaria GARAY 7A.docx,.docx,0.03117847442626953,False,python-docx,0
c8468da7-953d-49dd-9906-398012d07d301. LRE068 Solicitud_coope_fase 2.pdf,.pdf,1.8276739120483398,False,PyMuPDF,0
f2f1510e-3c42-46b8-99fa-fe6593753fc4IMS2015 justificante_registro_solicitud 26-05-2023.pdf,.pdf,1.0215396881103516,False,PyMuPDF,0
be175511-a06c-4a75-8a4b-9698de10e9712. MTD compl.pdf,.pdf,9.558309555053711,False,PyMuPDF,0
33f58f47-93aa-41cf-ac90-5e77da0e9955C217 - CEE 1 fd.pdf,.pdf,0.2887258529663086,False,PyMuPDF,0
307f9c97-17f4-4c57-a20e-95268e6879b41. Solicitud_coope_fase 2.pdf,.pdf,1.5740079879760742,False,PyMuPDF,0
46a8c7c6-f90b-45dd-8243-e50dd24749fc3. Anexo ESQUEMA IRVE.pdf,.pdf,0.5472126007080078,False,PyMuPDF,0
c5ae288b-5cac-4487-bb2a-e30962c68746justificante_registro_solicitud (11).pdf,.pdf,0.3482398986816406,False,PyMuPDF,0
af1fefb4-f731-44c4-a670-a75ac43e4611praast_modelo_informe_justificativo_R (7).pdf,.pdf,2.832890510559082,False,PyMuPDF,0
68578ec3-361a-4d5f-91c2-524e03bab9e6Delta B1 3A_CEE_V2.pdf,.pdf,0.22664737701416016,False,PyMuPDF,0
f75940fc-9c6c-4801-8c2b-e4a4cdcb69ff4. DR Tecnico Hector.pdf,.pdf,0.0908203125,False,PyMuPDF,0
b158fbb9-580e-4930-8021-4259d33ef7e83. IMS305 Solicitud.pdf,.pdf,1.000082015991211,False,PyMuPDF,0
6e15c508-31b5-4df3-954c-3efe679c6d17Delta B20 2B_CEE_V1.pdf,.pdf,0.26313209533691406,False,PyMuPDF,0
96849e2e-3454-4bb6-8b25-6db155034a911. Solicitud_coope_fase 2.pdf,.pdf,1.5748310089111328,False,PyMuPDF,0
86191dd8-a40e-4fce-912a-fa1bbea63f29B2A_CEE_V2.pdf,.pdf,0.2556581497192383,False,PyMuPDF,0
55731b68-bf60-47e6-ad1c-47fb83d5d4335.1.  CIE.pdf,.pdf,0.7851533889770508,False,PyMuPDF,0
de992f18-097e-4c34-9557-828d17a00f7dAU044 MC PN  3 2D_V2.pdf,.pdf,0.3336172103881836,False,PyMuPDF,0
cbc85c67-e16f-4156-a5c1-e1b088ebde905. LRE039 Solicitud IRVE.pdf,.pdf,1.0053739547729492,False,PyMuPDF,0
de9c577a-8b55-45fd-9d65-9b2cc2693e412. IMS2001 Declaración responsable.pdf,.pdf,0.24422073364257812,False,PyMuPDF,0
0396458d-6fc8-4e75-a766-c82b007c6854J01. Informe justificativo-233.pdf,.pdf,0.19039344787597656,False,PyMuPDF,0
d3794184-33f8-4b92-b852-99486e47347e4. CIE fd.pdf,.pdf,0.29898929595947266,False,PyMuPDF,0
46eb63a3-c554-4cad-973a-ecb06697e21b3. Anexo IRVE.pdf,.pdf,0.5160093307495117,False,PyMuPDF,0
b1d6809f-6329-4181-8566-76405b9359692. MTD Hector.pdf,.pdf,0.37270164489746094,False,PyMuPDF,0
b3285c2b-830d-4a53-81b0-cc74cbb40ddb1. Solicitud_coope_fase 2.pdf,.pdf,1.575119972229004,False,PyMuPDF,0
04e5a3ab-d0c3-4542-849c-4fd0e10c8b421. Solicitud_coope_fase 2.pdf,.pdf,1.5749006271362305,False,PyMuPDF,0
47fed479-88ea-4a3a-89b3-ba265a8dbcfeB3B_CEE_V1_fd.pdf,.pdf,0.3089580535888672,False,PyMuPDF,0
56b5c777-f8fb-4d6a-97a1-c2d2510d67c74. CIE fdo.pdf,.pdf,0.7906522750854492,False,PyMuPDF,0
abfad426-acc7-4778-8504-ac7b87425a42justificante_registro_solicitud.pdf,.pdf,0.27104663848876953,False,PyMuPDF,0
